"Day_0" "Day_2" "Day_17"
"TRINITY_DN964_c0_g1_i5" 1.59938 17.6302 0.062353
"TRINITY_DN979_c0_g1_i1" 0.30677 0 0
"TRINITY_DN979_c0_g1_i3" 0.617219 1.13237 0
"TRINITY_DN950_c0_g1_i1" 7.70267 0 0
"TRINITY_DN958_c0_g1_i1" 0 0.631094 0
"TRINITY_DN958_c0_g1_i12" 0.157537 1.81378 0
"TRINITY_DN958_c0_g1_i13" 0 0 0
"TRINITY_DN958_c0_g1_i14" 5.31441 2.46423 0
"TRINITY_DN958_c0_g1_i17" 0 1.55883 0
"TRINITY_DN958_c0_g1_i18" 8.30148 11.5253 0
"TRINITY_DN958_c0_g1_i2" 0 0 0
"TRINITY_DN958_c0_g1_i20" 0 1.81793 0
"TRINITY_DN958_c0_g1_i21" 0.864293 0.655137 0
"TRINITY_DN958_c0_g1_i25" 2.45192 1.86064 0
"TRINITY_DN958_c0_g1_i29" 2.45707 0.482751 1.14164
"TRINITY_DN958_c0_g1_i31" 5.80295 7.61096 0
"TRINITY_DN958_c0_g1_i33" 1.9418 0.675801 0
"TRINITY_DN958_c0_g1_i34" 4.65164 12.124 0.835276
"TRINITY_DN958_c0_g1_i4" 0 0 0.000156346
"TRINITY_DN958_c0_g1_i7" 0.41192 0.218518 0
"TRINITY_DN958_c0_g1_i9" 0.160621 0 2.63375
"TRINITY_DN983_c0_g1_i1" 0 0 2.56844
"TRINITY_DN983_c0_g2_i1" 0 0 2.39653
"TRINITY_DN984_c0_g1_i1" 0.8143 0.295578 0
"TRINITY_DN901_c0_g1_i1" 0.426732 1.39321 0.0138349
"TRINITY_DN938_c0_g1_i1" 200.171 301.823 0.0535842
"TRINITY_DN938_c0_g1_i10" 1235.23 770.997 0.0535842
"TRINITY_DN938_c0_g1_i11" 0 0 0
"TRINITY_DN938_c0_g1_i12" 0.317798 0 0
"TRINITY_DN938_c0_g1_i15" 1.1127 2.58308 0
"TRINITY_DN938_c0_g1_i16" 0 0 0
"TRINITY_DN938_c0_g1_i4" 0.693532 0 0.0535842
"TRINITY_DN938_c0_g1_i7" 78.2253 54.253 0
"TRINITY_DN914_c0_g2_i1" 15.0506 0 0
"TRINITY_DN914_c7_g1_i1" 0 0 0
"TRINITY_DN914_c1_g2_i1" 3.16282 4.20308 0
"TRINITY_DN914_c0_g1_i1" 0 0 0.524562
"TRINITY_DN914_c0_g1_i10" 0 0 0
"TRINITY_DN914_c0_g1_i12" 0 1.54267 0
"TRINITY_DN914_c0_g1_i17" 0 0.773107 0
"TRINITY_DN914_c0_g1_i18" 0 0.229256 0
"TRINITY_DN914_c0_g1_i19" 0 0 0
"TRINITY_DN914_c0_g1_i2" 0 0.53189 0
"TRINITY_DN914_c0_g1_i20" 0 0 0
"TRINITY_DN914_c0_g1_i21" 0 0 0
"TRINITY_DN914_c0_g1_i23" 0 0 0
"TRINITY_DN914_c0_g1_i25" 0 0 0
"TRINITY_DN914_c0_g1_i26" 0.24018 0.255284 0
"TRINITY_DN914_c0_g1_i27" 0.324399 0.000280646 0
"TRINITY_DN914_c0_g1_i30" 2.03491 1.51265 8.45029
"TRINITY_DN914_c0_g1_i31" 0 0 0
"TRINITY_DN914_c0_g1_i33" 0 0.670237 0
"TRINITY_DN914_c0_g1_i35" 0.259598 1.46175 0
"TRINITY_DN914_c0_g1_i36" 0 0 0
"TRINITY_DN914_c0_g1_i7" 0 0 0
"TRINITY_DN914_c1_g1_i1" 0 0 0
"TRINITY_DN914_c1_g1_i11" 0 2.04825 4.43414
"TRINITY_DN914_c1_g1_i12" 0 7.60304 0
"TRINITY_DN914_c1_g1_i15" 0 0 0
"TRINITY_DN914_c1_g1_i16" 0 0.315781 0
"TRINITY_DN914_c1_g1_i17" 0 2.22135e-05 0
"TRINITY_DN914_c1_g1_i18" 0 0 0
"TRINITY_DN914_c1_g1_i2" 1.87007 1.15359 0
"TRINITY_DN914_c1_g1_i20" 0 0 0
"TRINITY_DN914_c1_g1_i21" 0 0 0
"TRINITY_DN914_c1_g1_i22" 0 0.436838 8.74528
"TRINITY_DN914_c1_g1_i24" 0 0 0
"TRINITY_DN914_c1_g1_i27" 0 0 0
"TRINITY_DN914_c1_g1_i28" 0 0 0
"TRINITY_DN914_c1_g1_i29" 0 0 0
"TRINITY_DN914_c1_g1_i32" 0 0 0
"TRINITY_DN914_c1_g1_i33" 0 0 0
"TRINITY_DN914_c1_g1_i34" 25.2524 52.6373 0
"TRINITY_DN914_c1_g1_i35" 3.57082e-09 0 0
"TRINITY_DN914_c1_g1_i37" 0 0 0
"TRINITY_DN914_c1_g1_i38" 0.658359 0 0
"TRINITY_DN914_c1_g1_i4" 0 0 0
"TRINITY_DN914_c1_g1_i40" 0 0 0
"TRINITY_DN914_c1_g1_i5" 0 0 0
"TRINITY_DN914_c1_g1_i6" 0.247379 0 0
"TRINITY_DN914_c1_g1_i9" 0 0 0
"TRINITY_DN914_c10_g1_i2" 3.93382 5.55592 0
"TRINITY_DN914_c10_g1_i3" 0 0.329961 7.44341
"TRINITY_DN921_c0_g1_i1" 16.8711 13.4376 0
"TRINITY_DN927_c0_g1_i1" 0.372268 0 0
"TRINITY_DN927_c0_g1_i12" 0 0 0
"TRINITY_DN927_c0_g1_i13" 0 0 0
"TRINITY_DN927_c0_g1_i2" 3.72818 3.14593 2.04542
"TRINITY_DN927_c0_g1_i3" 0 5.04998 6.94597
"TRINITY_DN927_c0_g1_i4" 0 0 0
"TRINITY_DN927_c0_g1_i5" 1.01797 0 0
"TRINITY_DN927_c0_g1_i6" 1.65155 1.37362 0
"TRINITY_DN927_c0_g1_i7" 0 0 0
"TRINITY_DN927_c0_g1_i8" 0 0 0
"TRINITY_DN927_c0_g1_i9" 3.23681 4.15869 0
"TRINITY_DN965_c0_g1_i1" 0.359533 0.553016 0
"TRINITY_DN965_c0_g1_i2" 0.155962 0.118305 0
"TRINITY_DN965_c0_g1_i3" 0.228883 0.279311 0
"TRINITY_DN965_c0_g1_i4" 0.559974 1.45323 0
"TRINITY_DN909_c0_g1_i10" 0 0.622765 0
"TRINITY_DN909_c0_g1_i13" 0.160621 0 0
"TRINITY_DN909_c0_g1_i14" 0.00967966 0 0
"TRINITY_DN909_c0_g1_i15" 0.0694827 0 0.409931
"TRINITY_DN909_c0_g1_i16" 0 0 1.21518
"TRINITY_DN909_c0_g1_i17" 0 0 0.00550292
"TRINITY_DN909_c0_g1_i18" 0.0290326 0 0
"TRINITY_DN909_c0_g1_i3" 0 0 0
"TRINITY_DN909_c0_g1_i5" 0 0 0.000397232
"TRINITY_DN909_c0_g1_i8" 0 0.271436 0
"TRINITY_DN909_c0_g1_i9" 0.577566 0 0.20933
"TRINITY_DN949_c0_g3_i1" 1.56435 2.83744 0
"TRINITY_DN949_c2_g1_i1" 1.58962 0 0
"TRINITY_DN949_c0_g2_i1" 3.11932 2.60527 0
"TRINITY_DN949_c0_g2_i2" 0.760228 0.846083 0
"TRINITY_DN949_c0_g1_i1" 1.56417 0 0
"TRINITY_DN949_c0_g1_i2" 0.287144 8.01723 10.3125
"TRINITY_DN949_c0_g1_i3" 0 0.21092 0
"TRINITY_DN949_c0_g1_i4" 0 10.8862 3.11381
"TRINITY_DN981_c0_g1_i1" 0 0.71187 0
"TRINITY_DN981_c0_g1_i2" 1.40962 7.65738 0
"TRINITY_DN913_c1_g1_i1" 0 0 0
"TRINITY_DN913_c1_g1_i2" 0 0 0
"TRINITY_DN913_c1_g1_i3" 0 0.024629 0.140972
"TRINITY_DN913_c1_g1_i4" 0 0 0
"TRINITY_DN913_c2_g1_i1" 0 0 0
"TRINITY_DN913_c2_g1_i10" 0 0 0
"TRINITY_DN913_c2_g1_i11" 10.1836 7.33086 1.80065
"TRINITY_DN913_c2_g1_i13" 0 0.355628 0
"TRINITY_DN913_c2_g1_i14" 0 0 0
"TRINITY_DN913_c2_g1_i16" 0 0 0
"TRINITY_DN913_c2_g1_i17" 0 0 0
"TRINITY_DN913_c2_g1_i3" 14.5682 15.5213 0
"TRINITY_DN913_c2_g1_i6" 0 0 0
"TRINITY_DN913_c2_g1_i7" 0 0 0
"TRINITY_DN913_c2_g1_i9" 0.273307 0.270134 3.62761
"TRINITY_DN913_c0_g2_i1" 0.793189 0.47499 0
"TRINITY_DN913_c0_g2_i2" 0 0 0
"TRINITY_DN913_c0_g1_i1" 0 0 0
"TRINITY_DN913_c0_g1_i10" 0.905169 0.94441 0
"TRINITY_DN913_c0_g1_i2" 0 0.0806621 0.963392
"TRINITY_DN913_c0_g1_i3" 0 0 0
"TRINITY_DN913_c0_g1_i5" 0.109246 0 0
"TRINITY_DN913_c0_g1_i6" 0 0 0.0229873
"TRINITY_DN913_c0_g1_i7" 0 0 0
"TRINITY_DN913_c0_g1_i8" 0 0 0
"TRINITY_DN913_c0_g1_i9" 0.89691 0.194225 0
"TRINITY_DN956_c0_g2_i1" 0 0.766616 0.0690623
"TRINITY_DN956_c0_g2_i2" 3.0052 13.7991 0.0690623
"TRINITY_DN956_c2_g1_i1" 1.5175 0.707871 0
"TRINITY_DN956_c2_g1_i3" 0.246838 0.134202 0
"TRINITY_DN956_c2_g1_i4" 0 0.530904 0
"TRINITY_DN956_c2_g2_i1" 6.30846 20.6471 0
"TRINITY_DN956_c2_g2_i2" 0 0 0
"TRINITY_DN956_c1_g2_i1" 0.236454 4.03844 3.41354
"TRINITY_DN956_c1_g1_i1" 0 0 0
"TRINITY_DN956_c1_g1_i2" 0 0 0
"TRINITY_DN956_c0_g1_i3" 0 0.181682 0.00439342
"TRINITY_DN956_c0_g1_i4" 0.10266 0.0382069 0
"TRINITY_DN956_c0_g1_i5" 0.10543 0.430509 0
"TRINITY_DN906_c0_g1_i1" 0.679106 0 0
"TRINITY_DN906_c0_g1_i2" 0 0 0
"TRINITY_DN906_c0_g1_i3" 21.4608 17.2293 0
"TRINITY_DN906_c0_g1_i4" 4.41274 8.76987 0.0115518
"TRINITY_DN906_c0_g1_i5" 0 0 0
"TRINITY_DN928_c0_g1_i1" 0 0.435887 0
"TRINITY_DN928_c0_g1_i2" 0 0 0
"TRINITY_DN928_c0_g1_i3" 0.0489289 0.194718 0
"TRINITY_DN999_c2_g1_i1" 0.29089 0 0
"TRINITY_DN999_c19_g1_i1" 0.22218 0.980892 0
"TRINITY_DN999_c3_g2_i1" 0 0 0
"TRINITY_DN999_c5_g1_i1" 11.1288 7.3822 20.1529
"TRINITY_DN999_c0_g1_i10" 0.108526 0.480148 0
"TRINITY_DN999_c0_g1_i11" 0 0 0
"TRINITY_DN999_c0_g1_i12" 0 0 0
"TRINITY_DN999_c0_g1_i13" 1.69558 2.74073 0
"TRINITY_DN999_c0_g1_i14" 0 0 0
"TRINITY_DN999_c0_g1_i15" 0 0 0
"TRINITY_DN999_c0_g1_i17" 0.0501974 0 0
"TRINITY_DN999_c0_g1_i18" 0 0 0
"TRINITY_DN999_c0_g1_i2" 0 1.07736 0
"TRINITY_DN999_c0_g1_i21" 0.24792 2.31906 0.193783
"TRINITY_DN999_c0_g1_i22" 2.92923 3.79236 0.0381615
"TRINITY_DN999_c0_g1_i23" 0.692118 3.05868 2.98276
"TRINITY_DN999_c0_g1_i24" 0 0 0.30101
"TRINITY_DN999_c0_g1_i25" 0 0 0
"TRINITY_DN999_c0_g1_i26" 0.229935 0 0
"TRINITY_DN999_c0_g1_i29" 0 0 0
"TRINITY_DN999_c0_g1_i3" 7.51613 13.27 5.36066
"TRINITY_DN999_c0_g1_i30" 0 0 0
"TRINITY_DN999_c0_g1_i32" 0 0 2.84601
"TRINITY_DN999_c0_g1_i34" 0 0 3.59663
"TRINITY_DN999_c0_g1_i36" 0 0.220669 0
"TRINITY_DN999_c0_g1_i38" 0 1.42889 0
"TRINITY_DN999_c0_g1_i39" 0 0.239484 0
"TRINITY_DN999_c0_g1_i4" 0.195813 0.21749 0
"TRINITY_DN999_c0_g1_i43" 0 0 0
"TRINITY_DN999_c0_g1_i44" 4.54426 6.74831 0
"TRINITY_DN999_c0_g1_i45" 0.343058 0.733992 0
"TRINITY_DN999_c0_g1_i46" 0 0 0
"TRINITY_DN999_c0_g1_i47" 0 0.469103 0
"TRINITY_DN999_c0_g1_i5" 0 0.366428 0
"TRINITY_DN999_c0_g1_i50" 0 0 0
"TRINITY_DN999_c0_g1_i51" 0 2.50223 0
"TRINITY_DN999_c0_g1_i53" 0 0.62374 0
"TRINITY_DN999_c0_g1_i54" 0 0 0
"TRINITY_DN999_c0_g1_i55" 1.72215 3.55138 0
"TRINITY_DN999_c0_g1_i56" 0.347579 4.70299 0
"TRINITY_DN999_c0_g1_i58" 2.9577 17.0291 0
"TRINITY_DN999_c0_g1_i59" 0 0.383029 0
"TRINITY_DN999_c0_g1_i6" 0 2.31266 0
"TRINITY_DN999_c0_g1_i60" 0 0 0
"TRINITY_DN999_c0_g1_i9" 0 0.287001 0
"TRINITY_DN999_c3_g3_i1" 0 0 0
"TRINITY_DN999_c6_g2_i1" 0 0 0
"TRINITY_DN999_c21_g1_i1" 0 0 0
"TRINITY_DN999_c21_g1_i2" 0 0.288271 0
"TRINITY_DN999_c20_g1_i1" 0 0 0
"TRINITY_DN999_c6_g5_i1" 0.507178 0 0
"TRINITY_DN999_c6_g5_i2" 0 0 0
"TRINITY_DN999_c6_g1_i1" 0.360223 0 0
"TRINITY_DN999_c11_g1_i1" 0 0 0
"TRINITY_DN999_c0_g2_i1" 0 0 0
"TRINITY_DN999_c6_g7_i1" 0 0 0.0557489
"TRINITY_DN999_c36_g1_i1" 0 0 0
"TRINITY_DN999_c36_g1_i2" 0.29828 0 0
"TRINITY_DN999_c0_g3_i2" 3.07042 6.93928 0.0540163
"TRINITY_DN999_c0_g3_i6" 0.0598958 0.526382 0
"TRINITY_DN999_c0_g3_i7" 0 0 0.00823836
"TRINITY_DN999_c31_g1_i1" 0 0 0
"TRINITY_DN999_c13_g1_i1" 0 0 0
"TRINITY_DN999_c9_g1_i1" 0 0 0
"TRINITY_DN940_c0_g1_i1" 0 0.180524 0
"TRINITY_DN940_c0_g1_i10" 0 0 0
"TRINITY_DN940_c0_g1_i2" 0 0.0948888 0.0439506
"TRINITY_DN940_c0_g1_i3" 0 0 0
"TRINITY_DN940_c0_g1_i4" 0 0.496916 0
"TRINITY_DN940_c0_g1_i6" 0.156333 0.170845 0
"TRINITY_DN940_c0_g1_i7" 0.000412476 0 0
"TRINITY_DN940_c0_g1_i9" 0 0.0948888 0.0439506
"TRINITY_DN968_c0_g1_i1" 5.66904 6.44927 0.00944176
"TRINITY_DN968_c0_g1_i2" 0 0 0
"TRINITY_DN968_c0_g1_i3" 7.78446 13.0064 0.000951723
"TRINITY_DN915_c7_g1_i1" 0.274958 0 0
"TRINITY_DN915_c2_g1_i1" 0 1.86684 0
"TRINITY_DN915_c2_g1_i2" 0 1.01395 0
"TRINITY_DN915_c2_g1_i3" 0.261853 0 0.125307
"TRINITY_DN915_c2_g1_i4" 0 1.15224 3.86725
"TRINITY_DN915_c5_g2_i1" 0 0 0
"TRINITY_DN915_c5_g2_i2" 0 0 0
"TRINITY_DN915_c5_g2_i3" 0 0 0
"TRINITY_DN915_c5_g2_i4" 0.308139 0 0
"TRINITY_DN915_c5_g2_i5" 0.245504 0 0
"TRINITY_DN915_c5_g2_i7" 0 0 0
"TRINITY_DN915_c5_g2_i8" 0 0 0
"TRINITY_DN915_c3_g1_i1" 1.59128 0.673344 0
"TRINITY_DN915_c0_g2_i1" 3.26964 0 0
"TRINITY_DN915_c5_g1_i1" 1.84002 0.206957 0
"TRINITY_DN915_c1_g1_i1" 0 0 0.644779
"TRINITY_DN915_c1_g1_i2" 452.273 539.817 0.489894
"TRINITY_DN915_c1_g1_i3" 0 0 0
"TRINITY_DN915_c1_g1_i5" 0.602713 2.49265 0
"TRINITY_DN915_c1_g2_i1" 0.909347 0 0
"TRINITY_DN915_c1_g3_i1" 15.6557 31.4629 0
"TRINITY_DN915_c0_g1_i1" 61.6714 28.7984 0
"TRINITY_DN915_c0_g1_i12" 0 0 0
"TRINITY_DN915_c0_g1_i13" 0 0 0
"TRINITY_DN915_c0_g1_i14" 0 0 0
"TRINITY_DN915_c0_g1_i15" 1.49204 0.224085 0
"TRINITY_DN915_c0_g1_i16" 0 2.86308e-05 1.981
"TRINITY_DN915_c0_g1_i17" 10.493 11.6915 4.44749
"TRINITY_DN915_c0_g1_i18" 0.5807 0 0
"TRINITY_DN915_c0_g1_i19" 0 0.312098 0
"TRINITY_DN915_c0_g1_i21" 0.970019 3.4898 0
"TRINITY_DN915_c0_g1_i3" 0.403683 0.369416 0
"TRINITY_DN915_c0_g1_i4" 1.42248 2.84698 2.13097
"TRINITY_DN915_c0_g1_i5" 1.41696 6.36847 0
"TRINITY_DN915_c0_g1_i6" 72.3497 34.5031 0
"TRINITY_DN915_c0_g1_i7" 0 0 0
"TRINITY_DN915_c0_g1_i8" 1.72888 0.95926 0
"TRINITY_DN915_c0_g1_i9" 1.35862 4.68737 0
"TRINITY_DN946_c0_g1_i1" 51.9126 54.4795 0.0299892
"TRINITY_DN987_c0_g1_i1" 0 0 1.01574
"TRINITY_DN987_c0_g1_i2" 0 0 3.78951
"TRINITY_DN987_c0_g1_i4" 0 0 0
"TRINITY_DN987_c0_g2_i1" 0 0 1.26991
"TRINITY_DN925_c6_g1_i1" 0.554109 1.84163 2.10893
"TRINITY_DN925_c12_g1_i1" 0 0.233035 0
"TRINITY_DN925_c18_g1_i1" 2.02635 1.61008 0
"TRINITY_DN925_c1_g1_i1" 27.3581 84.3702 17.3768
"TRINITY_DN925_c1_g1_i11" 0 0 0
"TRINITY_DN925_c1_g1_i12" 0 2.79914 12.2266
"TRINITY_DN925_c1_g1_i13" 2.21887 2.84799 0
"TRINITY_DN925_c1_g1_i14" 0 0 0
"TRINITY_DN925_c1_g1_i15" 4.25746 5.34269e-09 0
"TRINITY_DN925_c1_g1_i16" 0 0 0
"TRINITY_DN925_c1_g1_i17" 0 0 0
"TRINITY_DN925_c1_g1_i18" 2.18494e-06 0.0396011 0
"TRINITY_DN925_c1_g1_i19" 1.39997 0.853395 0
"TRINITY_DN925_c1_g1_i2" 3.78723 11.8855 0
"TRINITY_DN925_c1_g1_i20" 0 0 0
"TRINITY_DN925_c1_g1_i21" 4.89535 9.30709 0
"TRINITY_DN925_c1_g1_i4" 0.786883 5.12015 2.44368e-09
"TRINITY_DN925_c1_g1_i5" 0 0 0
"TRINITY_DN925_c1_g1_i7" 0.441086 2.0852 1.38066
"TRINITY_DN925_c1_g1_i8" 0 3.88647 0
"TRINITY_DN925_c1_g1_i9" 0.206851 0.0474523 0
"TRINITY_DN925_c4_g1_i1" 8.44218 11.5513 0
"TRINITY_DN925_c0_g1_i1" 1.27129 9.50473 0
"TRINITY_DN925_c0_g1_i2" 0 0 0
"TRINITY_DN925_c0_g1_i3" 0 0 0
"TRINITY_DN925_c0_g1_i4" 2.63875 15.374 7.40128
"TRINITY_DN925_c0_g1_i5" 0 0 0.837353
"TRINITY_DN925_c0_g1_i6" 0.487047 1.1696 0
"TRINITY_DN925_c0_g1_i7" 0 0 19.741
"TRINITY_DN925_c0_g1_i8" 0 0 8.44828e-10
"TRINITY_DN925_c9_g1_i1" 0 0 0
"TRINITY_DN973_c0_g1_i11" 0 0 0
"TRINITY_DN973_c0_g1_i13" 9.70283 12.2022 0
"TRINITY_DN973_c0_g1_i15" 0.867737 2.79366 0
"TRINITY_DN973_c0_g1_i2" 0.0544261 0.216926 0
"TRINITY_DN973_c0_g1_i23" 0.309844 0.473259 0
"TRINITY_DN973_c0_g1_i27" 3.94546 12.0805 0
"TRINITY_DN973_c0_g1_i6" 2.1109 4.47212 0
"TRINITY_DN973_c0_g1_i7" 3.64914 2.31841 0
"TRINITY_DN973_c0_g1_i9" 14.564 11.885 0
"TRINITY_DN900_c1_g3_i1" 0 0 0
"TRINITY_DN900_c1_g3_i2" 4.01707 4.60332 0
"TRINITY_DN900_c1_g2_i1" 1.22893 0 0
"TRINITY_DN900_c1_g2_i2" 0 0 0
"TRINITY_DN900_c1_g1_i1" 0.367028 0 0
"TRINITY_DN900_c1_g1_i2" 0.0849308 0 0
"TRINITY_DN900_c1_g1_i3" 0 0 0
"TRINITY_DN900_c1_g1_i4" 47.826 32.1925 0
"TRINITY_DN900_c1_g1_i5" 0 0.658349 0
"TRINITY_DN900_c1_g1_i6" 0 0.315515 0
"TRINITY_DN900_c1_g1_i7" 0 0 0
"TRINITY_DN900_c1_g1_i8" 0 0 0
"TRINITY_DN900_c0_g1_i1" 0 0 0
"TRINITY_DN900_c0_g1_i10" 0 0.772895 0.13458
"TRINITY_DN900_c0_g1_i3" 0 0 0
"TRINITY_DN900_c0_g1_i4" 1.05184 0 0
"TRINITY_DN900_c0_g1_i5" 0.181373 0 0
"TRINITY_DN900_c0_g1_i6" 0.181373 0 0
"TRINITY_DN900_c0_g1_i7" 0 0 0
"TRINITY_DN900_c0_g1_i8" 0 0.740731 0
"TRINITY_DN900_c0_g1_i9" 0.181373 3.33935 15.0395
"TRINITY_DN997_c0_g1_i1" 0.520834 1.1537 0.541339
"TRINITY_DN997_c0_g1_i2" 1.03563 2.45458 0
"TRINITY_DN994_c0_g1_i2" 0 0.469329 0
"TRINITY_DN994_c0_g1_i4" 4.68681e-08 0 0
"TRINITY_DN994_c0_g1_i5" 0 0 0
"TRINITY_DN994_c0_g1_i6" 0.341712 0.552046 0
"TRINITY_DN971_c5_g1_i1" 0 0 0
"TRINITY_DN971_c5_g1_i10" 0 0.223541 0
"TRINITY_DN971_c5_g1_i2" 0 1.31868 0
"TRINITY_DN971_c5_g1_i3" 0.742852 0 0
"TRINITY_DN971_c5_g1_i4" 0 0 0
"TRINITY_DN971_c5_g1_i5" 0 0 0
"TRINITY_DN971_c5_g1_i9" 0.205394 1.49259 0.91037
"TRINITY_DN971_c3_g1_i1" 2.0903 2.53688 0
"TRINITY_DN971_c0_g2_i1" 3.03007 4.51092 0
"TRINITY_DN971_c7_g1_i1" 1.28849 2.22012 1.29452
"TRINITY_DN971_c0_g1_i1" 0 0 0
"TRINITY_DN971_c0_g1_i2" 0 0 0
"TRINITY_DN971_c0_g1_i4" 4.30727 6.36055 0
"TRINITY_DN971_c0_g1_i5" 1.14171 0.620697 0.230244
"TRINITY_DN971_c6_g1_i1" 0 0.974207 0
"TRINITY_DN971_c4_g1_i2" 0.187067 0 0
"TRINITY_DN971_c4_g1_i4" 0 0 0
"TRINITY_DN971_c4_g1_i5" 0 0 0
"TRINITY_DN971_c4_g1_i6" 0 0 0
"TRINITY_DN971_c4_g2_i1" 0 0 0
"TRINITY_DN971_c1_g1_i1" 7.97091 12.1989 0
"TRINITY_DN971_c1_g1_i2" 0.484901 1.55216 0
"TRINITY_DN971_c1_g1_i3" 0 0.635954 0
"TRINITY_DN971_c2_g2_i1" 0 0 0
"TRINITY_DN971_c2_g1_i1" 2.83391 4.58221 0
"TRINITY_DN971_c2_g1_i10" 0 0 0
"TRINITY_DN971_c2_g1_i2" 0.102256 0.0059205 0
"TRINITY_DN971_c2_g1_i3" 2.16987 2.55635 0
"TRINITY_DN971_c2_g1_i4" 1.80495 0.326816 0
"TRINITY_DN971_c2_g1_i5" 0 0 0
"TRINITY_DN971_c2_g1_i6" 2.27718 3.74335 0
"TRINITY_DN971_c2_g1_i7" 6.64089 2.38871 0
"TRINITY_DN971_c2_g1_i8" 0.800702 1.07928 0
"TRINITY_DN967_c1_g1_i1" 1.77215 0.668589 0
"TRINITY_DN967_c1_g1_i2" 0.282408 0.909784 0
"TRINITY_DN967_c1_g1_i3" 0 0 2.56029
"TRINITY_DN967_c1_g2_i1" 0.322571 0.50774 2.97031
"TRINITY_DN967_c1_g2_i2" 0.768134 0 0
"TRINITY_DN967_c1_g2_i3" 0 0 0
"TRINITY_DN967_c1_g2_i4" 0.451449 0 0
"TRINITY_DN967_c1_g3_i1" 0 2.00664 0
"TRINITY_DN967_c6_g1_i1" 0 0 1.29242
"TRINITY_DN967_c1_g4_i1" 3.51808 1.30167 0
"TRINITY_DN967_c0_g1_i1" 0 1.39629 0
"TRINITY_DN967_c0_g1_i2" 0 1.57611 2.65661
"TRINITY_DN967_c0_g1_i3" 0.293741 0 0
"TRINITY_DN967_c8_g1_i1" 0 0.25841 0
"TRINITY_DN905_c0_g1_i1" 0 0 0
"TRINITY_DN905_c0_g1_i2" 0 0 0
"TRINITY_DN905_c0_g1_i3" 0 0 0
"TRINITY_DN905_c0_g1_i4" 0 0.255857 0
"TRINITY_DN905_c0_g1_i5" 0 0 0
"TRINITY_DN959_c24_g1_i1" 0 0 0.898954
"TRINITY_DN959_c24_g1_i2" 0 0 0
"TRINITY_DN959_c17_g1_i1" 0 0 0
"TRINITY_DN959_c13_g1_i1" 0 0 0
"TRINITY_DN959_c0_g1_i1" 0 0 0
"TRINITY_DN959_c0_g1_i10" 0 0 0
"TRINITY_DN959_c0_g1_i11" 0 0 4.70752e-08
"TRINITY_DN959_c0_g1_i12" 0 0 0
"TRINITY_DN959_c0_g1_i13" 0.143172 1.2781 0.000300593
"TRINITY_DN959_c0_g1_i14" 0 0.28522 1.5369
"TRINITY_DN959_c0_g1_i15" 0 0 0
"TRINITY_DN959_c0_g1_i17" 0.843594 0 3.22929
"TRINITY_DN959_c0_g1_i19" 0 0 0
"TRINITY_DN959_c0_g1_i2" 0 0 0
"TRINITY_DN959_c0_g1_i21" 0.0823077 0.878373 0
"TRINITY_DN959_c0_g1_i22" 0 0 0
"TRINITY_DN959_c0_g1_i23" 0 0 0
"TRINITY_DN959_c0_g1_i24" 0 0 3.08737
"TRINITY_DN959_c0_g1_i25" 0 0 0
"TRINITY_DN959_c0_g1_i26" 0 0 2.32237
"TRINITY_DN959_c0_g1_i27" 0 0 0.181817
"TRINITY_DN959_c0_g1_i28" 0 0 0.853189
"TRINITY_DN959_c0_g1_i29" 0 0 0
"TRINITY_DN959_c0_g1_i3" 0 0 0
"TRINITY_DN959_c0_g1_i30" 0.453679 0 0
"TRINITY_DN959_c0_g1_i31" 0 0.622316 6.08011
"TRINITY_DN959_c0_g1_i33" 0 0 0
"TRINITY_DN959_c0_g1_i35" 0.0760009 0.72265 20.3102
"TRINITY_DN959_c0_g1_i36" 0 0 9.62431
"TRINITY_DN959_c0_g1_i37" 0.298521 1.39263 0
"TRINITY_DN959_c0_g1_i38" 0 0 9.91885e-08
"TRINITY_DN959_c0_g1_i39" 0 0 0
"TRINITY_DN959_c0_g1_i4" 0 0 0
"TRINITY_DN959_c0_g1_i5" 0 0 31.8586
"TRINITY_DN959_c0_g1_i6" 0.133804 0.50472 21.152
"TRINITY_DN959_c0_g1_i7" 0 0 2.55778
"TRINITY_DN959_c0_g1_i8" 0 0 0
"TRINITY_DN959_c0_g1_i9" 0 0 0
"TRINITY_DN959_c14_g1_i1" 0 0 0
"TRINITY_DN959_c18_g1_i1" 0 0 0
"TRINITY_DN922_c0_g1_i2" 0 0.921591 0
"TRINITY_DN922_c0_g1_i3" 0.419052 0.667665 0.0137073
"TRINITY_DN922_c0_g1_i4" 2.83519 2.91226 0
"TRINITY_DN937_c0_g1_i1" 1.1626 12.3682 0
"TRINITY_DN937_c0_g1_i2" 9.66062 23.6354 17.3375
"TRINITY_DN937_c0_g2_i1" 0.22255 0.645795 0
"TRINITY_DN923_c0_g1_i1" 7.51082 9.24129 0
"TRINITY_DN924_c0_g1_i1" 0 0.597887 0
"TRINITY_DN924_c0_g1_i2" 0.322826 0 0
"TRINITY_DN924_c0_g1_i3" 0 0.490506 0
"TRINITY_DN948_c3_g1_i1" 0 0 0
"TRINITY_DN948_c0_g3_i1" 0 6.11128 0
"TRINITY_DN948_c2_g1_i1" 0 0 0
"TRINITY_DN948_c1_g1_i10" 0 0.413859 0
